Business_ID,Business_Size,Business_Age,Industry_Type,Entity_Type,Monthly_GST_Sales,GST_Growth_Rate,GST_Filing_Delay,GST_Compliance_Rate,Monthly_UPI_Count,Monthly_UPI_Value,Digital_Sales_Ratio,Average_Bank_Balance,Monthly_Credit,Monthly_Debit,Cashflow_Volatility,Employee_Count,Payroll_Consistency,Vendor_Payment_Delay,Working_Capital_Cycle,EMI_Bounce_Count
BID2260,Micro,14.92620383101002,Services,Partnership,559800.8882710519,-0.0721005632484258,2.1768051426241737,0.9788154660114968,25,36205.38018817511,0.672190428688118,76014.48416691119,540897.2540805441,480062.6851329093,0.526711432035899,5,0.7663820470220152,8.055256201734132,28.859341039921524,2
BID0720,Micro,6.513138367661924,Hospitality,Proprietorship,801959.0753988349,0.1899203742548986,9.324619724306592,0.9333963663392318,35,53443.367380474425,0.511524345831301,107122.60986591276,732484.962463353,873085.2601887556,0.3055944845591845,1,0.7012285376191792,6.253728958375692,36.22121243597029,0
BID2894,Micro,3.886224434756374,Retail,LLP,1149808.828002964,0.1859092833970874,8.248326119210086,0.981215200204426,41,53793.52195446559,0.7420511767930381,135253.79938466352,1167188.169695249,1028968.198858066,0.201202959489337,6,0.7826095519658767,9.635394516867642,31.2286353131111,1
BID1160,Micro,1.0,Manufacturing,Proprietorship,610359.4535022976,0.0124426684759854,33.82073736905964,0.6820669902641749,13,10498.546668875166,0.4139546733076349,38900.186339851614,556408.7688060178,375490.8070895001,0.4180542416495858,1,0.6449166264063202,17.249794459215078,93.84224930879525,0
BID2701,Micro,3.677072708624306,Retail,Proprietorship,483876.45716317673,-0.1351915206961917,14.89560482475876,0.9123336458419704,41,91005.90252422444,0.9081183819468088,40623.10840709961,428613.2814301095,370887.4598263865,0.1310636547867188,1,0.8156345946251911,6.310277242361554,37.82372154998606,0
BID2389,Micro,19.616073092627083,Manufacturing,Partnership,213463.8339316371,0.0746282713511748,53.61823160460027,0.6273052780303423,18,21123.440479063123,0.7634785906822691,21443.137032957577,201899.72552068543,173822.43090869862,0.1641127927263955,1,0.6838009576572588,20.87236497391988,98.6219793237812,0
BID3133,Micro,1.3228101231151903,Manufacturing,LLP,86833.31443430565,0.0073319162293568,22.189174478865915,0.8509452723701767,20,40525.70034597929,0.424278930374641,9753.720023223324,88676.22138028799,58339.262880694645,0.6982007962236415,4,0.7447698414588719,15.972117663948032,93.61242471067273,1
BID0160,Small,1.1781221649337985,Retail,Partnership,627557.9599538641,0.2106424114295185,2.8951172313755293,1.0,85,144185.4362028375,0.8968612504790557,111048.35604544336,576626.7789002528,364404.96747593005,0.4481206894773198,33,1.0,11.6147261124194,20.0,2
BID0171,Small,9.59008269183702,Manufacturing,Proprietorship,1800223.3932735138,0.0426996040851105,13.594157689723088,0.9600767773868558,25,10994.020816076916,0.420576189555879,252195.88025483195,1533414.2207979297,1333752.3820544388,0.2652280000957037,35,0.9323810091619636,17.32554469693654,100.90662243477064,0
BID2353,Micro,4.95281861147882,Retail,Proprietorship,201076.63419535087,0.1274820287871219,3.458181899509782,0.9667185813068144,47,34996.817703001085,0.5425438600098831,15526.261295082066,198262.5378378848,136964.15817079775,0.1049700339407914,7,0.7836863899049172,13.075147539149814,23.725169572578523,1
BID2265,Micro,9.009285361777112,Manufacturing,Private Limited,4472122.006847523,0.0932839919882867,11.76152596790014,1.0,21,47849.26406219853,0.7929836517672701,566304.2162571779,4002664.8024676414,3423493.949166,0.3268571506604518,7,0.7475533925152057,16.516901315197565,89.74906559980938,0
BID1759,Micro,2.623665745651027,Manufacturing,Proprietorship,347356.7664872265,0.1588773396312785,12.14071231536604,0.88515449051463,10,7868.718087476756,0.700434457578503,46735.110981287165,358554.2048246792,235658.84859293047,0.2277739309286401,5,0.6982948412017744,20.37403538009988,86.08916102348066,2
BID0108,Micro,7.748370572481694,Retail,Proprietorship,396871.34094316425,-0.0463401495452761,3.434268335470993,0.9411931447251526,46,111880.19175009856,0.9200576330052688,59283.22639024301,383676.5462186353,226785.6783627991,0.4472277521287727,1,0.6508832164022988,14.76423555165558,51.97462920306231,1
BID0217,Small,5.826758497502056,Retail,Proprietorship,384921.6633481644,-0.0332992754829144,9.505872460297738,0.8730379035336971,103,116017.76389676894,0.9709585460141288,40399.6025102623,355516.54322130326,235672.9045172568,0.0693168780047726,8,0.8765572659265297,7.210330738037824,34.81397182132143,0
BID2622,Micro,2.7566252457067577,Services,Proprietorship,442210.9782477623,0.2247122481657953,5.5958331680115085,0.9680869824191342,21,19053.5737752692,0.8861173981674506,57686.18923657964,425758.6811880128,263592.9244239471,0.4037714560078761,5,0.7673626182833162,21.79618218650989,45.02401600145698,3
BID2479,Small,1.0,Manufacturing,LLP,2784268.3319562697,0.1243889005693965,33.956172171745195,0.788025362927272,21,40797.51965262134,0.6178893671435834,276296.0676465892,2408823.255898576,1626430.3362506437,0.5755555556526295,23,0.9033450599353272,29.966390536061773,103.00430468699828,2
BID2829,Micro,13.324230777472431,Manufacturing,LLP,419723.98202340165,0.1075918830158901,17.009855915732274,0.9827336658469574,16,11865.019478156,0.336915245580957,60019.99082362383,381596.8954224352,335775.5161877619,0.231389022870937,1,0.6943243348916611,21.52491880516905,100.89751730397188,1
BID3364,Micro,1.804466861899636,Retail,Partnership,209004.9352328411,0.0258372696964494,15.057144436859357,0.9135648592483182,46,81294.26053812432,0.6646630166474647,8263.379149445096,193048.83993849083,167698.0953004532,0.3683272298339287,2,0.733906006213869,10.106115114093347,23.22717875775541,1
BID1256,Micro,1.0,Manufacturing,Partnership,856432.5830401157,0.1185153142880016,11.94939449608276,1.0,9,13678.386356563544,0.5579494488947984,90804.9500507526,778081.4880466234,589947.9997492471,0.4329817135439316,7,0.8373736523582771,17.358129809937324,101.32390246906196,2
BID1399,Micro,2.2218640233588287,Retail,Private Limited,646490.6912013468,0.1663289812850355,7.623660184440476,1.0,59,60144.63214017984,0.720686851860491,34591.69253106258,662689.0807856951,460516.94699843787,0.3871594039432453,5,0.8000304151497424,9.214621028772983,32.388879065599404,4
BID3602,Micro,7.4247163472435505,Manufacturing,Proprietorship,298168.781800389,0.112094820292766,16.825829904178647,0.8650812123844716,14,27632.00510811288,0.3043437552611217,42581.18244717692,261927.7186456452,189517.14504745835,0.6870318814238925,3,0.7238280905559081,16.77436145474726,92.63843891238686,5
BID3174,Micro,11.018143331093611,Hospitality,Proprietorship,221152.25711976463,0.0117940262351521,4.825398712292844,1.0,41,72214.81990685222,0.6438583820503142,24047.057502313644,216969.58280543063,134051.3452535735,0.0961374658819895,1,0.7545921950645056,12.870778222268989,32.9793397304815,1
BID0586,Micro,1.0,Services,Partnership,272912.0053114669,0.4832248633760162,3.028962953011475,0.96028898383234,23,33972.22584624203,0.7447308940270483,18273.43035828818,275652.8702373972,233700.94012707472,0.1728384525134245,7,0.8071584821188538,14.30167304589496,57.00939710233986,0
BID3028,Micro,1.7513695535228422,Wholesale,Partnership,667157.3160841555,0.3732385059138381,6.6348733998042615,1.0,27,32905.17836445751,0.429209474699768,27705.203910993987,653699.6279528099,384709.92000605207,0.7334032165066869,3,0.7053634042090166,25.23486914225525,56.10964882157089,3
BID0817,Micro,6.260083305981929,Manufacturing,Proprietorship,838643.6607707778,-0.1041130192079267,8.008344921191048,0.9986558199626228,13,20987.70230385513,0.685054415431995,123805.35181522756,793235.2348585054,474359.2799993474,0.2818509655691266,5,0.7546669537145605,19.643184144018925,90.2752460311357,2
BID1096,Micro,9.08709204267402,Retail,Proprietorship,225607.6250444182,0.2023578036145696,9.67446179272163,0.9143763027128462,51,66303.09049889233,0.9388860286078616,29228.7721580628,236181.7308187096,210613.55631671209,0.440862309972776,1,0.707879161052573,24.05570144679004,20.0,0
BID1986,Micro,1.0,Retail,Proprietorship,619119.7414859461,0.1732531135406572,11.53520719365078,0.9646727611774965,49,74249.53346427498,0.6308766452926042,68895.06165304389,555109.576293734,463388.4874240454,0.3140155284581329,2,0.743550215400618,7.4340813428746335,36.43631186235149,0
BID3096,Small,1.970401367323004,Agriculture,Partnership,72248.34048108231,0.081331353295125,22.963325358204592,0.9544911449738892,19,4064.072513471051,0.0511376642187398,18019.88088940211,72652.63466460297,53080.50862231399,0.1717061947109542,33,0.9561749514436918,13.785556381008496,64.74104887950573,0
BID1965,Micro,10.21504930851084,Retail,Proprietorship,335499.3008108042,0.1475549962829241,1.985297301482437,0.8682186903519294,39,24464.872650968297,0.818487618029847,55126.63173598502,320522.49113618763,286639.2063415184,0.552145937502894,6,0.7912081927133551,9.732685827251338,31.406972629348783,3
BID0352,Micro,11.79165959419408,Wholesale,Proprietorship,89667.0099003003,-0.1101709192830405,8.403666515565313,0.9471063406233192,15,31854.688125862143,0.8286566153791658,13398.640897304587,76781.73959688643,51051.22335075033,0.114504989309068,1,0.6802392160664372,14.61610907750842,54.517611787006814,0
BID2998,Micro,2.0305437925307226,Hospitality,Proprietorship,314017.7333608077,0.0737895891236309,5.3355551511037005,0.9163303785999688,41,18937.115852599567,0.7853241501483256,35237.74087546656,306101.6790813165,190036.9363334232,0.4586825416208355,3,0.719642693483103,6.752870149450415,28.288243852501108,0
BID1868,Micro,1.0,Retail,Proprietorship,688569.7650251924,0.3548430554001384,3.69924583311803,1.0,54,86267.50879177716,0.8988976948893156,36729.281456983765,648955.6322222498,531960.0220553103,0.4165526650175332,7,0.8100876785537697,9.794872842043423,47.04057790181003,0
BID2986,Micro,2.969532049566202,Services,Proprietorship,592344.5961974193,-0.1254924574533397,5.142407780956661,1.0,28,60345.60412308344,0.7548070910889731,94308.25829289366,612730.1389695053,413220.4454974354,0.4322652154409629,3,0.7303922852875209,7.790217615864815,46.04619248678848,2
BID2064,Micro,7.908041731965889,Retail,LLP,740478.189507708,-0.0225455162009098,2.9164660848966184,0.9231403217128268,47,27838.074113972107,0.705054346538505,61530.16000527087,750783.1927515554,594386.2871549659,0.1791681830908487,3,0.795391266040598,8.698726184655422,56.276349144185616,0
BID3933,Micro,1.0031441461186508,Manufacturing,Proprietorship,1098927.5759611204,0.1559414701423161,21.49317026104964,0.8730129971580063,16,27480.780255016456,0.523394868820353,153464.8713438066,1086011.058854344,762031.3885755882,0.4897909856458951,5,0.7263101148399944,20.831119539673672,112.78256445175109,0
BID1207,Micro,12.15201456557282,Retail,LLP,380833.3735036286,0.0878900516383808,16.268282872161993,0.7835116536479538,51,21654.75887093427,0.7801184519463272,26231.4952132886,326034.2094625922,235981.99679849105,0.2405227650276369,7,0.7828542456390883,7.546069920418461,35.444239267084946,0
BID3180,Small,12.54573424417814,Wholesale,Partnership,1503435.2850938449,0.0764266822203069,4.173370407242913,0.977668069048616,35,76010.49170248013,0.6992869191921582,449700.95335592754,1467101.388271653,1258085.2187015528,0.3010923921347793,10,0.7645917374344193,11.689951854361748,56.59941720815923,0
BID0353,Micro,1.4395413815051017,Services,Proprietorship,247623.5004378924,0.2240493541102972,2.356168113725351,1.0,38,28714.50468202271,0.9784780243420492,27584.42016377891,258173.75130708492,181438.6552855151,0.5277146611818264,5,0.6555371184022584,7.755847749513567,44.18568921407285,1
BID0909,Micro,19.41362279484411,Manufacturing,Partnership,629662.7039420737,0.0454770975930798,4.14505405531493,0.9683103205050188,12,28191.76014510857,0.4287466726993213,118222.49460460724,547978.6674762078,492628.79167834914,0.4570312461884888,6,0.8199225359385224,15.27981964310784,76.28528064131238,0
BID2042,Micro,9.432115554075434,Agriculture,LLP,153339.1169315547,0.0086375619937736,19.84244328296897,0.8437021867356786,11,11897.59434592056,0.4075753059106289,11173.938534627809,135134.09023910173,81270.90601161997,0.5011964503916123,5,0.8579077426415938,20.865183026872565,70.14388251312427,2
BID0367,Micro,4.844611983694937,Manufacturing,Proprietorship,432216.2629407988,-0.0371246864111881,3.0492546840329564,1.0,17,24502.661449248902,0.3192518116131818,59373.15926041062,371848.218975984,212798.677991193,0.2524662820893846,4,0.6711683880908443,15.832699853019438,83.93257176877357,0
BID0302,Medium,3.4822537978861616,Services,Proprietorship,6068901.07809475,0.2002073524767861,5.768180298720717,1.0,84,113129.98841815376,0.9083874435711038,1999696.6869522245,6258620.163897054,4285217.550532353,0.18958647866484,56,1.0,11.340959313651616,49.71472729716543,0
BID3219,Micro,2.9113889208074,Hospitality,Proprietorship,88738.94949395709,0.2633049677611367,15.689578996128636,0.8248805336676687,44,75364.41627977643,0.7871848914832238,13687.990839682288,90304.39833775812,80791.97434110679,0.4945691039016806,6,0.7501030467348568,9.38257829003739,41.70541275925146,1
BID3093,Micro,10.086343086335331,Services,Partnership,246458.72296981016,-0.070689215840732,7.192993116020231,1.0,25,17391.208710341372,0.949821547624764,33491.078800342446,243111.1176489159,216156.7429134937,0.4264085657197913,4,0.7566855053497978,9.245458256009323,38.17993126758152,0
BID1961,Micro,19.6806542391122,Services,Proprietorship,50000.0,0.1398156852099003,7.658474884162381,0.9786697470980924,36,24856.690943499085,0.4519398353363469,9431.126488141972,47775.58146723886,29942.4624986586,0.1829710869249839,1,0.7145902304454929,10.410605224284897,30.608193145033773,0
BID2957,Micro,13.30277894392404,Agriculture,Private Limited,555659.9944006293,-0.013431696355281,24.60561170027276,0.9700675178182472,7,8313.86161097091,0.0832823168071267,54480.3908959964,541535.3631695936,397736.5228779347,0.2361290908486872,7,0.778368752130273,21.522240258413888,79.65354688155449,0
BID1076,Micro,11.761354662568303,Manufacturing,Private Limited,1278933.0474860703,0.0494991671239881,5.413014941147055,0.9796471408192878,9,10270.323544783025,0.5601229077047852,109757.67102204762,1136824.959236539,844653.1105710935,0.3537025580380797,6,0.7766197785969128,29.061430222100352,91.68322289270856,0
BID3066,Small,7.423521036209525,Services,Private Limited,2547764.680652286,0.0801580491080604,5.309933713923559,0.9399019087291356,62,146132.29595858525,0.913088280302473,340706.51904392656,2466820.0898274207,2140789.8776054885,0.5896166320726653,18,0.8238352500961083,9.44062673365258,31.053060728557828,1
BID2228,Micro,1.4957004495421922,Wholesale,Proprietorship,372118.0292949572,0.2228678297851395,24.60300884689289,0.842753002139805,26,40243.04592028712,0.4550294250063352,19078.30845171163,334605.78835965734,207692.12561600065,0.382829879330104,7,0.7323299922058719,17.028589628153206,56.91705471502575,0
BID0284,Micro,3.0869747330252526,Hospitality,Proprietorship,226268.0526412023,0.1371166675356978,15.636950767404691,0.9462142488880104,42,99020.66238484804,0.5804975645856116,26978.40967817296,196121.3475205715,174543.67043842527,0.3756058067393834,5,0.7786611123972098,7.178955707023091,20.0,1
BID3492,Small,2.979223195578918,Services,Proprietorship,1098253.179562881,0.2345936318976097,3.958840114659473,1.0,49,52625.74488130249,0.9019787091654292,173689.31266305785,1041451.0095530716,1165250.1827344603,0.3123332325947417,35,0.9361984738988508,9.881010931137489,35.86497953488427,3
BID3696,Micro,3.419151703745545,Retail,Partnership,221234.49793788572,-0.0539574717465775,7.1051170059066,0.9528905433599476,40,36442.71743353772,0.8592367564776142,25433.87962838877,204466.28983619585,128487.56780307733,0.0805725695338206,1,0.7296233353165009,9.690958993736274,26.24952046540252,0
BID2543,Micro,9.884836060198795,Wholesale,Proprietorship,324573.60121185606,0.0830535424537021,5.887349181691379,0.9668990387556792,29,31166.06033854981,0.3564400050814312,22215.495677899096,331482.94705536263,230489.8687993872,0.205804982318706,6,0.724733385492072,16.617806393168387,54.22126671092398,1
BID2886,Small,6.432590572147274,Retail,Proprietorship,8065597.789642899,0.1226590740214119,8.241109140849296,0.9896687568487652,85,97102.85051818578,0.6922457743979222,1713381.179663018,7293261.999199729,4250079.395355025,0.0871668677427545,27,0.9562803096814082,15.864936049585324,45.96397315966273,2
BID1729,Micro,2.3725492071676486,Retail,Partnership,1644411.85709047,0.2376648573199624,2.9291329451567,1.0,46,64463.82240030282,0.7318933813994695,149624.20623731718,1523565.476430594,1816689.135189362,0.2658197191983302,3,0.8551499545292072,4.5181615975595735,27.51472829478585,0
BID2244,Micro,4.830128564110383,Retail,Proprietorship,663400.7525360421,0.2446673826636597,10.893573071932051,0.9424055171070828,52,68832.72833644226,0.9523898460530752,65857.25887563296,592101.5698357396,425767.3644864873,0.2277880969162402,5,0.751811391141075,8.593408099967856,42.32651847950342,0
BID0239,Micro,4.871495736677444,Retail,Proprietorship,1277880.7596525457,0.1713667426280619,4.477416744414862,1.0,45,45024.41336177918,0.8818893621906343,56761.78448706756,1110100.1229091322,776320.8666091557,0.2489681787912123,5,0.8648680122015007,8.180779158313422,31.55259376893076,0
BID0369,Medium,1.0,Retail,Private Limited,4132351.443643571,0.4612689573131828,9.873980289527385,0.9730142962498198,109,167186.6657122401,0.714801457539978,1319966.96064772,3589456.577421537,3191182.871400978,0.3508621365940274,85,0.906526431831712,10.362240981846163,42.93167267766781,4
BID3853,Micro,1.483116723713132,Retail,LLP,50000.0,-0.0938587125379652,7.266709770159946,0.9797774269126792,48,31884.44495366697,0.5797171809757631,5556.384018231724,50640.95052222415,40512.84406300258,0.6828869837328965,4,0.7618611145238027,7.841564781792084,41.846138031771424,1
BID2402,Micro,9.17869367653375,Wholesale,Partnership,157847.28875906547,0.0143619665905383,3.392626298225441,0.995806993673512,31,21387.24002074662,0.6043291986859565,22842.82246642454,163627.8826308158,125967.1469970118,0.0561100664736801,5,0.775529051207847,20.86208974843686,58.32644189660169,0
BID3858,Micro,1.6031268660736968,Manufacturing,Proprietorship,342364.953422525,0.2244918698936703,27.06279587786013,0.925058936702868,17,15605.84720857724,0.7610928614707815,17228.433082734406,303548.8691359318,256101.38334430527,0.2766454171793566,2,0.7748922298191254,21.73918321719053,87.95281228617658,1
BID3653,Micro,2.7409957242066625,Hospitality,Private Limited,394207.5292639335,0.1755769741414004,10.225352105830572,0.8852741746623801,43,23305.90378778949,0.4109570348937143,25098.065721753355,356992.7567045603,252777.56548247783,0.4664525103938006,4,0.7098146745813169,8.964204441140225,26.68813750581495,1
BID3036,Micro,8.64654112238485,Services,Proprietorship,519835.2207446154,0.2942085235747135,8.651220184681366,1.0,29,17274.89156242263,0.6489032190822569,78064.78330250698,527973.8817649063,347892.7287421834,0.1131969852642519,3,0.7407703150519214,9.275577747680083,33.369369939331946,0
BID0127,Micro,5.127764495993306,Wholesale,Proprietorship,393572.3332143724,0.1204993540778985,2.4671635419588887,1.0,17,24005.38068645433,0.5383898927871813,43094.2375673901,370363.15799327294,261046.8904932276,0.4603669903622499,1,0.8100902090292352,18.4522198820212,62.84369097864764,3
BID1175,Micro,4.43318988290162,Hospitality,Proprietorship,200270.03181066143,-0.1068771766893426,12.6443413646657,0.9709771434369492,32,39164.93601661427,0.4694311181994935,21055.204677287704,170744.0169912576,95790.15391432463,0.5083213207882107,6,0.7729367628308181,6.732559902278846,30.09421806697895,0
BID1778,Micro,3.419264090963778,Services,Proprietorship,1500749.633773442,0.1919619961740202,1.4472167221038372,1.0,36,31396.537501319377,0.7232263139138664,123616.7440450496,1318271.5964981422,897219.5975266752,0.3582314665089515,5,0.7872919896203237,13.355798193692236,41.433272174485936,1
BID1575,Micro,1.8825999829782003,Services,Private Limited,590562.1880567258,0.2715741010343796,4.920143486053336,1.0,35,28877.30783281695,0.5954746170017138,67346.22180636752,518867.27187779045,423030.7624258657,0.3637001608408705,7,0.7336747278880212,6.780208311133265,33.947257417069416,1
BID2980,Micro,5.952497704955226,Retail,Proprietorship,131339.78315365055,-0.1594430747079408,6.071544948950489,0.9761978534399716,40,63309.56993309305,0.9381078850793984,22178.48799094868,134210.72611327245,109172.87637987162,0.0837054128495784,5,0.7065416745006369,9.378903294446882,31.315951397527662,0
BID3184,Micro,1.0,Agriculture,Proprietorship,201634.8426113201,0.2082124791065567,20.242173612621976,0.9079447314949022,10,4612.393083953551,0.1413968745569989,13712.580968398914,171679.59840500157,146201.15941885905,0.7075892854527185,2,0.7607110906354252,29.855962636821545,89.90739004362639,0
BID0312,Micro,6.162409734294059,Services,LLP,190675.9584077878,0.0540410934611054,6.167667446450166,0.9672669282629034,29,71175.70568274653,0.7247804562189438,24526.850056183284,166961.4509199731,124618.36589223522,0.1292627706508081,3,0.6637975740786292,8.19277440877245,35.126115840886946,1
BID0899,Micro,5.063984474560094,Wholesale,Private Limited,361369.4281381716,0.274194587424412,5.463418501353336,0.9198438294152296,15,32373.974387957984,0.7258976406791242,19441.85323347267,357280.1678878443,295819.1796084816,0.2986017821590617,3,0.7521918003713591,18.70628441337245,49.590835822319576,1
BID0328,Micro,4.200720547507477,Manufacturing,LLP,1155932.8485400665,-0.1120779114601129,13.432395141890764,0.8317571154301935,22,44205.039772444965,0.5159852203484928,168436.2357646596,1039880.4012938414,720412.6162023877,0.1885741961010593,2,0.7953710767205787,20.540796455286216,92.39054701082428,0
BID2347,Micro,4.428719423809151,Manufacturing,Partnership,176595.09560100478,0.0794787940207905,3.1726570488424564,0.9532157822802176,7,8670.050112600184,0.4034853121656266,23553.852817974526,177388.51899684593,121960.20483595142,0.2329240193237309,6,0.7638840010478085,25.556725832070978,105.0941286428352,0
BID2171,Micro,4.184329179702252,Manufacturing,Proprietorship,1244962.3592373775,0.2817555981088543,14.787463420352244,0.868454351304447,20,45532.7476821405,0.4542744016379512,83152.79531494257,1190541.8266941754,818055.1854071303,0.422935162085327,1,0.6450338874002377,14.692071545276711,78.08995304814417,1
BID0687,Micro,1.4521070866027783,Services,Proprietorship,1491824.8811206692,0.1382678024102734,4.072111244501167,1.0,34,81401.6731516952,0.4040667347779134,108049.56990354702,1353281.327449167,1005877.7614713764,0.303115586419646,4,0.830322572714296,12.462460880853556,50.67973090466882,1
BID2738,Micro,4.644635361795235,Hospitality,Private Limited,389022.9196214096,0.158845533511385,5.904244549639498,0.9192963018333192,48,48823.05051345493,0.6033283612987632,18262.530874972985,338657.3487838309,216746.2132177745,0.2793787574294451,3,0.7117515738714151,16.14982524597533,56.22723772437766,0
BID2899,Micro,13.22041718640842,Manufacturing,Proprietorship,585251.2761405956,-0.1436591541877189,15.384498117881748,0.8635663049452811,10,16104.688444174742,0.87755407368114,54384.214070634174,504631.27954142273,446075.97542077536,0.1601866219098218,4,0.7964489093571654,17.816350674469867,92.14771910163076,2
BID1537,Micro,1.3624385220169817,Retail,Proprietorship,362076.1197389927,0.1644838971109787,14.764753687096878,0.9064050455126076,33,81494.46782469426,0.8247277433684733,28684.518220471786,372419.1025265049,330354.8787778412,0.2733661513547871,1,0.6936393700626676,8.591540883299281,34.81424810776473,0
BID1000,Micro,4.166843721478855,Manufacturing,Proprietorship,654929.8296133601,0.3360801298125867,15.999677469901036,0.8371066249335561,20,46610.89997273739,0.456211259824645,94136.63700866344,658057.4958658176,563001.3908314754,0.1409414723923477,2,0.6950034198169954,15.52296591141,89.99682501314078,2
BID3381,Micro,6.545523433628567,Retail,Private Limited,436474.10348684096,0.0126527575596317,0.6124399204067059,0.9836134299341002,40,81659.44266500146,0.6326077291753172,51583.84390989919,394927.5410141566,440748.7265268863,0.1285475582675322,1,0.6683198512748174,10.209004026530645,39.47498730620519,0
BID2811,Small,8.257977807902055,Hospitality,Proprietorship,2297908.090262328,0.1524659364688051,9.50368904881664,0.9453117449188416,81,113413.01186872755,0.6186118424183529,426632.4031527167,2324768.667756983,2462955.747406416,0.5422789722310397,37,0.808108245975273,10.687466066244154,24.52891289257707,1
BID2553,Micro,7.274193839251847,Wholesale,Proprietorship,1775966.1024880393,-0.1843270072169781,15.324416901347014,0.8749387703915558,28,11316.601883622883,0.4340283225960212,92863.33594463948,1792014.2322010316,1137548.1755779996,0.2501660149814966,5,0.7325835552360962,14.549498145375994,51.13138681287237,0
BID0614,Micro,10.025987024533377,Retail,Proprietorship,88199.60522113087,-0.048349988694416,23.852532902201524,0.9576546458255268,47,36576.71892454224,0.8162585684996961,12923.638896325803,90984.40413518836,58111.07693419605,0.0704163185571176,6,0.760552393808927,8.019876876081055,39.793892936496974,2
BID0314,Micro,1.1709438091297455,Manufacturing,Partnership,274419.69813325134,0.0265703539457686,38.364234984928856,0.7343278391887658,17,16994.300774922107,0.355349630505602,21525.93473847241,281872.6967862773,249785.71540183,0.8097341053275001,2,0.7448189683188303,32.37297720424978,102.27219899395352,1
BID0689,Micro,1.0,Agriculture,Proprietorship,213801.0284964436,0.1679061923134882,18.199671070402104,0.8961190242047287,11,17048.84445113085,0.1841745860861334,12226.32937222611,210083.03050238368,154941.93382385917,0.4536504681048395,3,0.6813337305877223,17.19669342342275,82.77488467935157,0
BID2979,Micro,1.3605661167753944,Agriculture,Partnership,665869.1859438317,0.1203737616196752,24.124615539916903,0.8552242490813196,6,4985.924992288944,0.3368895583738717,40685.04405799025,619136.280538761,514663.2649526262,0.559658353474584,5,0.8041296264052131,13.49260283299998,70.58775655279685,2
BID1393,Micro,6.307714029867025,Retail,Proprietorship,389002.2845150427,0.0883316841740124,4.821641705179019,0.9359972034012622,45,95958.93934808177,0.7463695526084585,36216.30481726395,399648.18543232896,440782.52727930434,0.3624872235563365,4,0.7756337278730088,12.360763997876075,51.20153691738765,0
BID0765,Small,20.76946916289367,Retail,Partnership,272088.1397860539,0.1195858280799066,4.970111299878061,0.9195871802815928,97,200364.3285017828,0.6992322987191794,36372.0757921597,240604.5603272179,183218.2770524875,0.1753447229243833,11,0.9210356078426776,8.0030758983974,27.70297144022983,1
BID0292,Micro,1.5335542936166768,Manufacturing,Proprietorship,1405404.0810397349,0.2156233260858012,4.480324737720723,0.9836686973091024,12,25279.588365318945,0.3647580387105349,142432.51681131206,1430786.9670125048,1119219.4673878057,0.1965929310941535,1,0.6686932238459141,22.80404977227221,84.21305338386887,1
BID1675,Micro,9.020030058567034,Services,Partnership,244313.5679720193,0.3329040615384009,2.9624941349407417,0.9910820454475168,38,23368.07023900381,0.8946338163692737,24255.541316911367,254674.92501294013,206298.81082984453,0.3335229034635829,2,0.7636374942526585,11.050585527594912,48.74197388145683,1
BID0685,Micro,2.237480701150214,Manufacturing,Proprietorship,361913.0771043112,0.1352294375315094,18.151581546531407,0.8487049338459013,12,8814.3827392932,0.1533576014437247,42617.24340736184,334254.05839333794,240292.65062844212,0.6276717444690831,5,0.7928065624717511,18.68467346280612,102.89692276579834,1
BID2493,Micro,1.0,Retail,Proprietorship,203942.7950853085,-0.0413877482521673,30.320143134600464,0.8376318715068785,45,52603.255022891724,0.7831836659334767,16695.355963920774,204659.77036243043,133100.04100088036,0.3930502649833058,1,0.6889498329095733,7.552839219385104,21.82455815984596,0
BID3499,Micro,4.339677963451642,Services,Proprietorship,675390.4002641854,0.1013192960136668,2.8806856375473906,1.0,26,16529.48369793624,0.6924363346293242,63708.76720962416,639529.5633331441,525086.3821662228,0.2760156977994112,3,0.679992952525084,15.108882657048197,43.70490421361566,1
BID3259,Micro,12.083872520194218,Agriculture,Private Limited,50445.75756432023,-0.0356018048865587,41.30019355483309,0.7977878176403794,12,8261.518037840293,0.3820647818793932,4759.635216974342,49907.64089723915,31912.64881154664,0.36590601446449,3,0.6525226169896556,13.165528502227218,79.2734344590924,0
BID0918,Micro,5.240264501305699,Services,Proprietorship,207551.3075423489,0.1406646516421871,2.430881258972244,0.9688634754887728,38,37938.37957727985,0.6693198830978276,16204.335214768891,213599.6736061624,181520.5441892412,0.4678062414688637,7,0.7752742741239864,6.084650099105323,37.443140954351165,2
BID3391,Micro,1.4991400504641668,Retail,Private Limited,212101.7114589423,0.2000698326051634,13.642198811096517,0.898678900614938,38,41071.38416914269,0.5956923067733563,15526.750218330078,184768.1991932968,118779.0445700554,0.5607443938627014,6,0.7311409085817133,16.29742131803949,37.58837869018594,0
BID1106,Micro,5.4583717602808175,Wholesale,Proprietorship,202130.57241459336,0.3153799105563095,8.228330244783567,0.9887061194761588,23,40762.63175279486,0.6098531374551245,26090.194591958283,194667.32954133663,147120.2758639968,0.1905644347005536,6,0.7968838944219417,19.44671724629333,75.87278803232981,2
